train,dev,test
0.6300457129064871,0.5321273680472253,0.42982133793435534
0.6298315182115783,0.5320517740870566,0.4293788265049943
0.6299982974078597,0.5318247727610594,0.4287695986695769
0.6296784831834371,0.5315045357944395,0.42831451138273696
0.6296633986326364,0.5312884590750643,0.42816053182339137
0.6293216021976086,0.5307601374432896,0.42786657908799675
0.6293087674364928,0.5306069765224932,0.42767109928442343
0.6292487798442303,0.5305351568404697,0.4276567321173262
0.6286146737724901,0.5308510103603323,0.42714722636324093
0.628261507453326,0.5304996881536945,0.42700275159879536
0.6280573036074638,0.5301890508159995,0.42671236415952446
0.6280668353487155,0.5320759644274583,0.42643525580059505
0.6282138694448774,0.5322814062757202,0.42648345554818906
0.6280547529162754,0.5319796996950273,0.4264335017540227
0.6277121488182318,0.5316605982075017,0.4261623602286572
0.6271463625501879,0.5311299191474325,0.4258437552885844
0.6271847148422196,0.531208589223946,0.4256662349087801
0.6272228540048091,0.53217667149457,0.4254310049586865
0.6268882106138965,0.5321645032335806,0.4252283776941614
0.6266618383890987,0.5315961270924284,0.4249307750587028
0.6267082001648697,0.5308650918962324,0.4249559876600317
0.6267860721935264,0.5301116551773772,0.42590032756299423
0.6267167136538774,0.5292754747424624,0.4257400521528325
0.626199920565529,0.5285550286416073,0.42540317142770767
0.6259917310123777,0.5283619698484932,0.4253088270281423
0.6257096608865609,0.5276166971375063,0.4250060380300851
0.6256957912398863,0.527455828037084,0.42468121557590344
0.625470118665603,0.5271352459703584,0.4241700457693645
0.6257326342884638,0.5268407991537141,0.4236617841646363
0.6256236871542958,0.5264714060993668,0.4231700916381585
0.6257505406553928,0.5263713688159791,0.4225568844936788
0.6257041627523309,0.5256340220756471,0.4221297108323354
